ref,monthly,year,month,date,locality,ml,wgt,sex,mat,prey,rostral,length,SL,TL,DML
,22,2010,6,6/12/10,Guaymas Basin,24,0.29,F,2,Triphoturus,,0.5,28.3055,34.7533,
,5,2010,6,6/12/10,Guaymas Basin,35,0.94,F,5,Triphoturus,,1.1,45.4187,58.41838,
,14,2010,6,6/12/10,Guaymas Basin,33.5,0.64,F,5,Triphoturus,,0.9,39.7143,50.53002,
,17,2010,6,6/12/10,Guaymas Basin,24,0.28,M,5,Triphoturus,,0.7,34.0099,42.64166,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,0.8,36.8621,46.58584,
,22,2010,6,6/12/10,Guaymas Basin,24,0.29,F,2,Triphoturus,,0.55,29.7316,36.72539,
,5,2010,6,6/12/10,Guaymas Basin,35,0.94,F,5,Triphoturus,,1.05,43.9926,56.44629,
,14,2010,6,6/12/10,Guaymas Basin,33.5,0.64,F,5,Triphoturus,,1,42.5665,54.4742,
,17,2010,6,6/12/10,Guaymas Basin,24,0.28,M,5,Triphoturus,,1.05,43.9926,56.44629,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,0.9,39.7143,50.53002,
,22,2010,6,6/12/10,Guaymas Basin,24,0.29,F,2,Triphoturus,,0.4,25.4533,30.80912,
,5,2010,6,6/12/10,Guaymas Basin,35,0.94,F,5,Triphoturus,,1.2,48.2709,62.36256,
,14,2010,6,6/12/10,Guaymas Basin,33.5,0.64,F,5,Triphoturus,,0.8,36.8621,46.58584,
,17,2010,6,6/12/10,Guaymas Basin,24,0.28,M,5,Triphoturus,,0.9,39.7143,50.53002,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,0.9,39.7143,50.53002,
,22,2010,6,6/12/10,Guaymas Basin,24,0.29,F,2,Triphoturus,,0.45,26.8794,32.78121,
,14,2010,6,6/12/10,Guaymas Basin,33.5,0.64,F,5,Triphoturus,,0.8,36.8621,46.58584,
,17,2010,6,6/12/10,Guaymas Basin,24,0.28,M,5,Triphoturus,,0.95,41.1404,52.50211,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,0.95,41.1404,52.50211,
,22,2010,6,6/12/10,Guaymas Basin,24,0.29,F,2,Triphoturus,,0.45,26.8794,32.78121,
,17,2010,6,6/12/10,Guaymas Basin,24,0.28,M,5,Triphoturus,,0.65,32.5838,40.66957,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,0.8,36.8621,46.58584,
,22,2010,6,6/12/10,Guaymas Basin,24,0.29,F,2,Triphoturus,,0.45,26.8794,32.78121,
,17,2010,6,6/12/10,Guaymas Basin,24,0.28,M,5,Triphoturus,,0.65,32.5838,40.66957,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,1.05,43.9926,56.44629,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,1,42.5665,54.4742,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,0.9,39.7143,50.53002,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,1,42.5665,54.4742,
,18,2010,6,6/12/10,Guaymas Basin,31.5,0.67,M,5,Triphoturus,,0.95,41.1404,52.50211,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Benthosema,,2,37.4945,46.6956,
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Benthosema,,1.3,24.24,29.18762,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Benthosema,,1.15,21.39975,25.43591,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Benthosema,,0.9,16.666,19.18306,
,3,2010,6,6/14/10,Guaymas Basin,25.5,0.38,F,4,Pterygioteuthis,URL,0.25,,,14.545
,4,2010,6,6/14/10,Guaymas Basin,26.5,0.4,F,4,Pterygioteuthis,URL,0.35,,,17.443
,6,2010,6,6/14/10,Guaymas Basin,23.5,0.3,F,3,Pterygioteuthis,,0.4,,,19.464
,8,2010,6,6/14/10,Guaymas Basin,24,0.33,F,3,Pterygioteuthis,,0.5,,,22.78
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.5,,,22.78
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.4,,,19.464
,11,2010,6,6/14/10,Guaymas Basin,24,0.3,F,3,Pterygioteuthis,URL,0.2,,,13.096
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.25,,,14.49
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Pterygioteuthis,,0.3,,,16.148
,16,2010,6,6/14/10,Guaymas Basin,22,0.24,M,5,Pterygioteuthis,,0.3,,,16.148
,17,2010,6,6/14/10,Guaymas Basin,24,0.3,F,2,Pterygioteuthis,,0.25,,,14.49
,18,2010,6,6/14/10,Guaymas Basin,22.5,0.24,F,2,Pterygioteuthis,,0.25,,,14.49
,4,2010,6,6/14/10,Guaymas Basin,26.5,0.4,F,4,Pterygioteuthis,URL,0.3,,,15.994
,8,2010,6,6/14/10,Guaymas Basin,24,0.33,F,3,Pterygioteuthis,,0.4,,,19.464
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.5,,,22.78
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.5,,,22.78
,11,2010,6,6/14/10,Guaymas Basin,24,0.3,F,3,Pterygioteuthis,URL,0.2,,,13.096
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.3,,,16.148
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Pterygioteuthis,,0.35,,,17.806
,16,2010,6,6/14/10,Guaymas Basin,22,0.24,M,5,Pterygioteuthis,,0.3,,,16.148
,18,2010,6,6/14/10,Guaymas Basin,22.5,0.24,F,2,Pterygioteuthis,,0.25,,,14.49
,8,2010,6,6/14/10,Guaymas Basin,24,0.33,F,3,Pterygioteuthis,URL,0.25,,,14.545
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.5,,,22.78
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.5,,,22.78
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.35,,,17.806
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Pterygioteuthis,,0.5,,,22.78
,16,2010,6,6/14/10,Guaymas Basin,22,0.24,M,5,Pterygioteuthis,,0.25,,,14.49
,18,2010,6,6/14/10,Guaymas Basin,22.5,0.24,F,2,Pterygioteuthis,,0.25,,,14.49
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.5,,,22.78
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.4,,,19.464
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.25,,,14.49
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Pterygioteuthis,,0.4,,,19.464
,16,2010,6,6/14/10,Guaymas Basin,22,0.24,M,5,Pterygioteuthis,,0.3,,,16.148
,18,2010,6,6/14/10,Guaymas Basin,22.5,0.24,F,2,Pterygioteuthis,,0.2,,,12.832
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.45,,,21.122
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.3,,,16.148
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.25,,,14.49
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.4,,,19.464
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.3,,,16.148
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.25,,,14.49
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.4,,,19.464
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.35,,,17.806
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.25,,,14.49
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.4,,,19.464
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.4,,,19.464
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.4,,,19.464
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.2,,,12.832
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.3,,,16.148
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.3,,,16.148
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.3,,,16.148
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.25,,,14.49
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.35,,,17.806
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.3,,,16.148
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.3,,,16.148
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.4,,,19.464
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.25,,,14.49
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.25,,,14.49
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.4,,,19.464
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Pterygioteuthis,,0.4,,,19.464
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Pterygioteuthis,,0.3,,,16.148
,14,2010,6,6/14/10,Guaymas Basin,26,0.38,F,2,Pterygioteuthis,,0.35,,,17.806
,3,2010,6,6/14/10,Guaymas Basin,25.5,0.38,F,4,Triphoturus,,0.8,36.8621,46.58584,
,4,2010,6,6/14/10,Guaymas Basin,26.5,0.4,F,4,Triphoturus,,0.9,39.7143,50.53002,
,8,2010,6,6/14/10,Guaymas Basin,24,0.33,F,3,Triphoturus,,0.95,41.1404,52.50211,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,0.85,38.2882,48.55793,
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Triphoturus,,0.95,41.1404,52.50211,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,1.2,48.2709,62.36256,
,19,2010,6,6/14/10,Guaymas Basin,24,0.29,F,2,Triphoturus,,0.9,39.7143,50.53002,
,4,2010,6,6/14/10,Guaymas Basin,26.5,0.4,F,4,Triphoturus,,0.85,38.2882,48.55793,
,8,2010,6,6/14/10,Guaymas Basin,24,0.33,F,3,Triphoturus,,1.1,45.4187,58.41838,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,1.05,43.9926,56.44629,
,10,2010,6,6/14/10,Guaymas Basin,29,0.48,M,5,Triphoturus,,1.05,43.9926,56.44629,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.9,39.7143,50.53002,
,4,2010,6,6/14/10,Guaymas Basin,26.5,0.4,F,4,Triphoturus,,1.05,43.9926,56.44629,
,8,2010,6,6/14/10,Guaymas Basin,24,0.33,F,3,Triphoturus,,0.6,31.1577,38.69748,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,1,42.5665,54.4742,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.9,39.7143,50.53002,
,4,2010,6,6/14/10,Guaymas Basin,26.5,0.4,F,4,Triphoturus,,0.95,41.1404,52.50211,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,0.9,39.7143,50.53002,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.85,38.2882,48.55793,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,0.95,41.1404,52.50211,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.9,39.7143,50.53002,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,0.8,36.8621,46.58584,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.9,39.7143,50.53002,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,1,42.5665,54.4742,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.85,38.2882,48.55793,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,1.05,43.9926,56.44629,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,1,42.5665,54.4742,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,1,42.5665,54.4742,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,1.05,43.9926,56.44629,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,0.9,39.7143,50.53002,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.8,36.8621,46.58584,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,0.9,39.7143,50.53002,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.9,39.7143,50.53002,
,9,2010,6,6/14/10,Guaymas Basin,29,0.52,F,3,Triphoturus,,0.85,38.2882,48.55793,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.85,38.2882,48.55793,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,1,42.5665,54.4742,
,15,2010,6,6/14/10,Guaymas Basin,29,0.61,F,2,Triphoturus,,0.85,38.2882,48.55793,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Benthosema,,1.85,34.65425,42.94389,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Benthosema,,1.75,32.76075,40.44275,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Benthosema,,1.55,28.97375,35.44047,
,5,2010,6,6/15/10,Rosalia - Marcos,24.5,0.35,F,2,Pterygioteuthis,,0.5,,,22.78
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Pterygioteuthis,URL,0.3,,,15.994
,5,2010,6,6/15/10,Rosalia - Marcos,24.5,0.35,F,2,Pterygioteuthis,,0.45,,,21.122
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Pterygioteuthis,URL,0.35,,,17.443
,5,2010,6,6/15/10,Rosalia - Marcos,24.5,0.35,F,2,Pterygioteuthis,,0.4,,,19.464
,5,2010,6,6/15/10,Rosalia - Marcos,24.5,0.35,F,2,Triphoturus,,0.7,34.0099,42.64166,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.95,41.1404,52.50211,
,5,2010,6,6/15/10,Rosalia - Marcos,24.5,0.35,F,2,Triphoturus,,0.9,39.7143,50.53002,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.95,41.1404,52.50211,
,5,2010,6,6/15/10,Rosalia - Marcos,24.5,0.35,F,2,Triphoturus,,0.65,32.5838,40.66957,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.95,41.1404,52.50211,
,5,2010,6,6/15/10,Rosalia - Marcos,24.5,0.35,F,2,Triphoturus,,0.7,34.0099,42.64166,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.9,39.7143,50.53002,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.95,41.1404,52.50211,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.95,41.1404,52.50211,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.75,35.436,44.61375,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.95,41.1404,52.50211,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.9,39.7143,50.53002,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,1,42.5665,54.4742,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.65,32.5838,40.66957,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.8,36.8621,46.58584,
,13,2010,6,6/15/10,Rosalia - Marcos,23.5,0.28,F,1,Triphoturus,,0.85,38.2882,48.55793,
,1,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.2,F,5,Benthosema,,2.04,38.2519,47.696056,
,2,2011,6,6/9/11,Outside of Guaymas Harbor,39.5,1.4,F,5,Benthosema,,2.08,39.0093,48.696512,
,4,2011,6,6/9/11,Outside of Guaymas Harbor,30,0.6,M,4,Benthosema,,2.04,38.2519,47.696056,
,5,2011,6,6/9/11,Outside of Guaymas Harbor,38,1.2,F,5,Benthosema,,2.24,42.0389,52.698336,
,7,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.2,F,5,Benthosema,,2.16,40.5241,50.697424,
,8,2011,6,6/9/11,Outside of Guaymas Harbor,35.5,1,F,5,Benthosema,,1.8,33.7075,41.69332,
,10,2011,6,6/9/11,Outside of Guaymas Harbor,44,1.9,F,5,Benthosema,,2.04,38.2519,47.696056,
,12,2011,6,6/9/11,Outside of Guaymas Harbor,40,1.5,F,5,Benthosema,,1.96,36.7371,45.695144,
,13,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.2,F,2,Benthosema,,2.32,43.5537,54.699248,
,14,2011,6,6/9/11,Outside of Guaymas Harbor,36,1,F,4,Benthosema,,2.12,39.7667,49.696968,
,15,2011,6,6/9/11,Outside of Guaymas Harbor,32,,F,5,Benthosema,,2.4,45.0685,56.70016,
,16,2011,6,6/9/11,Outside of Guaymas Harbor,30,,F,5,Benthosema,,2,37.4945,46.6956,
,17,2011,6,6/9/11,Outside of Guaymas Harbor,42.5,1.9,F,5,Benthosema,,2.4,45.0685,56.70016,
,18,2011,6,6/9/11,Outside of Guaymas Harbor,40.5,1.4,F,5,Benthosema,,1.8,33.7075,41.69332,
,19,2011,6,6/9/11,Outside of Guaymas Harbor,33.5,0.8,F,5,Benthosema,,2.32,43.5537,54.699248,
,1,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.2,F,5,Benthosema,,2.4,45.0685,56.70016,
,5,2011,6,6/9/11,Outside of Guaymas Harbor,38,1.2,F,5,Benthosema,,1.84,34.4649,42.693776,
,7,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.2,F,5,Benthosema,,2,37.4945,46.6956,
,8,2011,6,6/9/11,Outside of Guaymas Harbor,35.5,1,F,5,Benthosema,,1.96,36.7371,45.695144,
,12,2011,6,6/9/11,Outside of Guaymas Harbor,40,1.5,F,5,Benthosema,,2.04,38.2519,47.696056,
,14,2011,6,6/9/11,Outside of Guaymas Harbor,36,1,F,4,Benthosema,,2.4,45.0685,56.70016,
,15,2011,6,6/9/11,Outside of Guaymas Harbor,32,,F,5,Benthosema,,2.4,45.0685,56.70016,
,16,2011,6,6/9/11,Outside of Guaymas Harbor,30,,F,5,Benthosema,,2.04,38.2519,47.696056,
,17,2011,6,6/9/11,Outside of Guaymas Harbor,42.5,1.9,F,5,Benthosema,,2.36,44.3111,55.699704,
,18,2011,6,6/9/11,Outside of Guaymas Harbor,40.5,1.4,F,5,Benthosema,,2.12,39.7667,49.696968,
,19,2011,6,6/9/11,Outside of Guaymas Harbor,33.5,0.8,F,5,Benthosema,,2.24,42.0389,52.698336,
,1,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.2,F,5,Benthosema,,1.96,36.7371,45.695144,
,14,2011,6,6/9/11,Outside of Guaymas Harbor,36,1,F,4,Benthosema,,2.08,39.0093,48.696512,
,15,2011,6,6/9/11,Outside of Guaymas Harbor,32,,F,5,Benthosema,,2.4,45.0685,56.70016,
,17,2011,6,6/9/11,Outside of Guaymas Harbor,42.5,1.9,F,5,Benthosema,,1.68,31.4353,38.691952,
,18,2011,6,6/9/11,Outside of Guaymas Harbor,40.5,1.4,F,5,Benthosema,,2.24,42.0389,52.698336,
,14,2011,6,6/9/11,Outside of Guaymas Harbor,36,1,F,4,Benthosema,,1.84,34.4649,42.693776,
,15,2011,6,6/9/11,Outside of Guaymas Harbor,32,,F,5,Benthosema,,2.16,40.5241,50.697424,
,15,2011,6,6/9/11,Outside of Guaymas Harbor,32,,F,5,Benthosema,,2.24,42.0389,52.698336,
,1,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.2,F,5,Pterygioteuthis,URL,0.44,,,20.0512
,9,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.3,F,5,Pterygioteuthis,,0.44,,,20.7904
,14,2011,6,6/9/11,Outside of Guaymas Harbor,36,1,F,4,Pterygioteuthis,,0.6,,,26.096
,9,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.3,F,5,Pterygioteuthis,,0.44,,,20.7904
,14,2011,6,6/9/11,Outside of Guaymas Harbor,36,1,F,4,Pterygioteuthis,,0.52,,,23.4432
,9,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.3,F,5,Pterygioteuthis,,0.4,,,19.464
,14,2011,6,6/9/11,Outside of Guaymas Harbor,36,1,F,4,Pterygioteuthis,,0.52,,,23.4432
,9,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.3,F,5,Pterygioteuthis,,0.44,,,20.7904
,9,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.3,F,5,Pterygioteuthis,,0.44,,,20.7904
,1,2011,6,6/9/11,Outside of Guaymas Harbor,38.5,1.2,F,5,Triphoturus,,1.24,49.41178,63.940232,
,16,2011,6,6/9/11,Outside of Guaymas Harbor,30,,F,5,Triphoturus,,0.92,40.28474,51.318856,
,17,2011,6,6/9/11,Outside of Guaymas Harbor,42.5,1.9,F,5,Triphoturus,,0.92,40.28474,51.318856,
,19,2011,6,6/9/11,Outside of Guaymas Harbor,33.5,0.8,F,5,Triphoturus,,0.92,40.28474,51.318856,
,19,2011,6,6/9/11,Outside of Guaymas Harbor,33.5,0.8,F,5,Triphoturus,,1.16,47.13002,60.784888,
,1,2011,6,6/10/11,South of Nolasco Island,35.5,1,F,5,Benthosema,,2.08,39.0093,48.696512,
,5,2011,6,6/10/11,South of Nolasco Island,36,1,F,3,Benthosema,,2.36,44.3111,55.699704,
,6,2011,6,6/10/11,South of Nolasco Island,33,0.8,F,5,Benthosema,,2.4,45.0685,56.70016,
,7,2011,6,6/10/11,South of Nolasco Island,33,0.7,F,4,Benthosema,,2.2,41.2815,51.69788,
,8,2011,6,6/10/11,South of Nolasco Island,32,0.7,M,5,Benthosema,,1.92,35.9797,44.694688,
,11,2011,6,6/10/11,South of Nolasco Island,36,1,M,5,Benthosema,,1.64,30.6779,37.691496,
,12,2011,6,6/10/11,South of Nolasco Island,34,1,F,5,Benthosema,,2.28,42.7963,53.698792,
,13,2011,6,6/10/11,South of Nolasco Island,33,0.8,F,5,Benthosema,,2.48,46.5833,58.701072,
,14,2011,6,6/10/11,South of Nolasco Island,41,1.5,F,5,Benthosema,,2.08,39.0093,48.696512,
,15,2011,6,6/10/11,South of Nolasco Island,38,1.1,M,5,Benthosema,,2.24,42.0389,52.698336,
,19,2011,6,6/10/11,South of Nolasco Island,41,1.4,F,5,Benthosema,,2.32,43.5537,54.699248,
,22 - D?,2011,6,6/10/11,South of Nolasco Island,33.5,,,,Benthosema,,2,37.4945,46.6956,
,23,2011,6,6/10/11,South of Nolasco Island,38,1.2,F,5,Benthosema,,2.08,39.0093,48.696512,
,1,2011,6,6/10/11,South of Nolasco Island,35.5,1,F,5,Benthosema,,2.12,39.7667,49.696968,
,6,2011,6,6/10/11,South of Nolasco Island,33,0.8,F,5,Benthosema,,2.32,43.5537,54.699248,
,7,2011,6,6/10/11,South of Nolasco Island,33,0.7,F,4,Benthosema,,2.16,40.5241,50.697424,
,8,2011,6,6/10/11,South of Nolasco Island,32,0.7,M,5,Benthosema,,1.92,35.9797,44.694688,
,11,2011,6,6/10/11,South of Nolasco Island,36,1,M,5,Benthosema,,1.76,32.9501,40.692864,
,12,2011,6,6/10/11,South of Nolasco Island,34,1,F,5,Benthosema,,2.28,42.7963,53.698792,
,13,2011,6,6/10/11,South of Nolasco Island,33,0.8,F,5,Benthosema,,2.24,42.0389,52.698336,
,19,2011,6,6/10/11,South of Nolasco Island,41,1.4,F,5,Benthosema,,2.2,41.2815,51.69788,
,22 - D?,2011,6,6/10/11,South of Nolasco Island,33.5,,,,Benthosema,,2.12,39.7667,49.696968,
,23,2011,6,6/10/11,South of Nolasco Island,38,1.2,F,5,Benthosema,,2.04,38.2519,47.696056,
,1,2011,6,6/10/11,South of Nolasco Island,35.5,1,F,5,Benthosema,,1.8,33.7075,41.69332,
,6,2011,6,6/10/11,South of Nolasco Island,33,0.8,F,5,Benthosema,,2.16,40.5241,50.697424,
,7,2011,6,6/10/11,South of Nolasco Island,33,0.7,F,4,Benthosema,,1.84,34.4649,42.693776,
,8,2011,6,6/10/11,South of Nolasco Island,32,0.7,M,5,Benthosema,,1.8,33.7075,41.69332,
,11,2011,6,6/10/11,South of Nolasco Island,36,1,M,5,Benthosema,,1.92,35.9797,44.694688,
,12,2011,6,6/10/11,South of Nolasco Island,34,1,F,5,Benthosema,,2.16,40.5241,50.697424,
,13,2011,6,6/10/11,South of Nolasco Island,33,0.8,F,5,Benthosema,,1.88,35.2223,43.694232,
,22 - D?,2011,6,6/10/11,South of Nolasco Island,33.5,,,,Benthosema,,2.04,38.2519,47.696056,
,6,2011,6,6/10/11,South of Nolasco Island,33,0.8,F,5,Benthosema,,1.88,35.2223,43.694232,
,7,2011,6,6/10/11,South of Nolasco Island,33,0.7,F,4,Benthosema,,1.56,29.1631,35.690584,
,8,2011,6,6/10/11,South of Nolasco Island,32,0.7,M,5,Benthosema,,1.8,33.7075,41.69332,
,11,2011,6,6/10/11,South of Nolasco Island,36,1,M,5,Benthosema,,2.04,38.2519,47.696056,
,12,2011,6,6/10/11,South of Nolasco Island,34,1,F,5,Benthosema,,2.24,42.0389,52.698336,
,13,2011,6,6/10/11,South of Nolasco Island,33,0.8,F,5,Benthosema,,1.92,35.9797,44.694688,
,22 - D?,2011,6,6/10/11,South of Nolasco Island,33.5,,,,Benthosema,,2.2,41.2815,51.69788,
,6,2011,6,6/10/11,South of Nolasco Island,33,0.8,F,5,Benthosema,,1.92,35.9797,44.694688,
,8,2011,6,6/10/11,South of Nolasco Island,32,0.7,M,5,Benthosema,,1.84,34.4649,42.693776,
,12,2011,6,6/10/11,South of Nolasco Island,34,1,F,5,Benthosema,,2.44,45.8259,57.700616,
