"TripSetPredNo","TripSetNo","Lat","Lon","Month","Year","Sex","Mat","Length","Date","SST","Group","PropN","PredSpp"
"Dg2016_179","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.1,2016-07-03,31,"R_Crust",0.4,"Dgigas"
"Dg2016_179","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.1,2016-07-03,31,"M_Pteropoda",0.2,"Dgigas"
"Dg2016_179","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.1,2016-07-03,31,"F_UnID",0.2,"Dgigas"
"Dg2016_179","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.1,2016-07-03,31,"C_UnID",0.2,"Dgigas"
"Dg2016_180","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.5,2016-07-03,31,"F_UnID",1,"Dgigas"
"Dg2016_181","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.5,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_181","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.5,2016-07-03,31,"F_Vinciguerria",0.25,"Dgigas"
"Dg2016_181","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.5,2016-07-03,31,"F_Triphoturus",0.25,"Dgigas"
"Dg2016_181","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.5,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_182","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.2,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_182","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.2,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_182","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.2,2016-07-03,31,"F_Triphoturus",0.25,"Dgigas"
"Dg2016_182","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.2,2016-07-03,31,"F_Diogenichthys",0.25,"Dgigas"
"Dg2016_183","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.1,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_183","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.1,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_183","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.1,2016-07-03,31,"F_Vinciguerria",0.5,"Dgigas"
"Dg2016_184","16S14",27.454567,-111.4892167,"7",2016,"F","7",16,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_184","16S14",27.454567,-111.4892167,"7",2016,"F","7",16,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_184","16S14",27.454567,-111.4892167,"7",2016,"F","7",16,2016-07-03,31,"F_Triphoturus",0.5,"Dgigas"
"Dg2016_185","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.9,2016-07-03,31,"F_Vinciguerria",0.5,"Dgigas"
"Dg2016_185","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.9,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_185","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.9,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_186","16S14",27.454567,-111.4892167,"7",2016,"F","7",20.1,2016-07-03,31,"F_Bregmaceros",0.545454545454545,"Dgigas"
"Dg2016_186","16S14",27.454567,-111.4892167,"7",2016,"F","7",20.1,2016-07-03,31,"M_Pteropoda",0.181818181818182,"Dgigas"
"Dg2016_186","16S14",27.454567,-111.4892167,"7",2016,"F","7",20.1,2016-07-03,31,"F_Benthosema",0.181818181818182,"Dgigas"
"Dg2016_186","16S14",27.454567,-111.4892167,"7",2016,"F","7",20.1,2016-07-03,31,"F_Triphoturus",0.0909090909090909,"Dgigas"
"Dg2016_187","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.5,2016-07-03,31,"F_UnID",0.5,"Dgigas"
"Dg2016_187","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.5,2016-07-03,31,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_188","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.7,2016-07-03,31,"R_Crust",0.5,"Dgigas"
"Dg2016_188","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.7,2016-07-03,31,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_189","16S14",27.454567,-111.4892167,"7",2016,"M","7",18,2016-07-03,31,"F_UnID",0.5,"Dgigas"
"Dg2016_189","16S14",27.454567,-111.4892167,"7",2016,"M","7",18,2016-07-03,31,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_190","16S14",27.454567,-111.4892167,"7",2016,"F","6",15.1,2016-07-03,31,"C_UnID",0.25,"Dgigas"
"Dg2016_190","16S14",27.454567,-111.4892167,"7",2016,"F","6",15.1,2016-07-03,31,"F_Benthosema",0.25,"Dgigas"
"Dg2016_190","16S14",27.454567,-111.4892167,"7",2016,"F","6",15.1,2016-07-03,31,"F_Vinciguerria",0.25,"Dgigas"
"Dg2016_190","16S14",27.454567,-111.4892167,"7",2016,"F","6",15.1,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_191","16S14",27.454567,-111.4892167,"7",2016,"M","7",15.6,2016-07-03,31,"F_Vinciguerria",0.5,"Dgigas"
"Dg2016_191","16S14",27.454567,-111.4892167,"7",2016,"M","7",15.6,2016-07-03,31,"C_Gonatus",0.1,"Dgigas"
"Dg2016_191","16S14",27.454567,-111.4892167,"7",2016,"M","7",15.6,2016-07-03,31,"F_UnID_.Myctophidae",0.2,"Dgigas"
"Dg2016_191","16S14",27.454567,-111.4892167,"7",2016,"M","7",15.6,2016-07-03,31,"F_Benthosema",0.1,"Dgigas"
"Dg2016_191","16S14",27.454567,-111.4892167,"7",2016,"M","7",15.6,2016-07-03,31,"F_Bregmaceros",0.1,"Dgigas"
"Dg2016_192","16S14",27.454567,-111.4892167,"7",2016,"F","7",19.4,2016-07-03,31,"F_Benthosema",0.111111111111111,"Dgigas"
"Dg2016_192","16S14",27.454567,-111.4892167,"7",2016,"F","7",19.4,2016-07-03,31,"R_Crust",0.111111111111111,"Dgigas"
"Dg2016_192","16S14",27.454567,-111.4892167,"7",2016,"F","7",19.4,2016-07-03,31,"F_Vinciguerria",0.222222222222222,"Dgigas"
"Dg2016_192","16S14",27.454567,-111.4892167,"7",2016,"F","7",19.4,2016-07-03,31,"F_Bregmaceros",0.111111111111111,"Dgigas"
"Dg2016_192","16S14",27.454567,-111.4892167,"7",2016,"F","7",19.4,2016-07-03,31,"C_Pterygioteuthis",0.111111111111111,"Dgigas"
"Dg2016_192","16S14",27.454567,-111.4892167,"7",2016,"F","7",19.4,2016-07-03,31,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_193","16S14",27.454567,-111.4892167,"7",2016,"F","7",20,2016-07-03,31,"C_UnID",0.166666666666667,"Dgigas"
"Dg2016_193","16S14",27.454567,-111.4892167,"7",2016,"F","7",20,2016-07-03,31,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_193","16S14",27.454567,-111.4892167,"7",2016,"F","7",20,2016-07-03,31,"F_Bregmaceros",0.166666666666667,"Dgigas"
"Dg2016_193","16S14",27.454567,-111.4892167,"7",2016,"F","7",20,2016-07-03,31,"R_Crust",0.166666666666667,"Dgigas"
"Dg2016_194","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.9,2016-07-03,31,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_194","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.9,2016-07-03,31,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_194","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.9,2016-07-03,31,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2016_195","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.1,2016-07-03,31,"F_UnID",0.111111111111111,"Dgigas"
"Dg2016_195","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.1,2016-07-03,31,"M_Pteropoda",0.111111111111111,"Dgigas"
"Dg2016_195","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.1,2016-07-03,31,"F_Bregmaceros",0.222222222222222,"Dgigas"
"Dg2016_195","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.1,2016-07-03,31,"R_Crust",0.111111111111111,"Dgigas"
"Dg2016_195","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.1,2016-07-03,31,"F_Benthosema",0.111111111111111,"Dgigas"
"Dg2016_195","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.1,2016-07-03,31,"F_Vinciguerria",0.333333333333333,"Dgigas"
"Dg2016_196","16S14",27.454567,-111.4892167,"7",2016,"F","7",19.9,2016-07-03,31,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_196","16S14",27.454567,-111.4892167,"7",2016,"F","7",19.9,2016-07-03,31,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_196","16S14",27.454567,-111.4892167,"7",2016,"F","7",19.9,2016-07-03,31,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2017_001","17S48",27.54,-111.714,"7",2017,"F","6",22.1,2017-06-15,28,"R_Crust",0.333333333333333,"Dgigas"
"Dg2017_001","17S48",27.54,-111.714,"7",2017,"F","6",22.1,2017-06-15,28,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2017_001","17S48",27.54,-111.714,"7",2017,"F","6",22.1,2017-06-15,28,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2017_002","17S48",27.54,-111.714,"7",2017,"F","7",21,2017-06-15,28,"F_UnID",1,"Dgigas"
"Dg2017_003","17S48",27.54,-111.714,"7",2017,"M","7",24.8,2017-06-15,28,"F_Vinciguerria",0.181818181818182,"Dgigas"
"Dg2017_003","17S48",27.54,-111.714,"7",2017,"M","7",24.8,2017-06-15,28,"F_Species_A",0.0909090909090909,"Dgigas"
"Dg2017_003","17S48",27.54,-111.714,"7",2017,"M","7",24.8,2017-06-15,28,"F_Diogenichthys",0.0909090909090909,"Dgigas"
"Dg2017_003","17S48",27.54,-111.714,"7",2017,"M","7",24.8,2017-06-15,28,"C_UnID",0.0909090909090909,"Dgigas"
"Dg2017_003","17S48",27.54,-111.714,"7",2017,"M","7",24.8,2017-06-15,28,"F_Triphoturus",0.363636363636364,"Dgigas"
"Dg2017_003","17S48",27.54,-111.714,"7",2017,"M","7",24.8,2017-06-15,28,"F_Benthosema",0.0909090909090909,"Dgigas"
"Dg2017_003","17S48",27.54,-111.714,"7",2017,"M","7",24.8,2017-06-15,28,"R_Crust",0.0909090909090909,"Dgigas"
"Dg2017_005","17S48",27.54,-111.714,"7",2017,"F","4",16.2,2017-06-15,28,"F_Triphoturus",0.2,"Dgigas"
"Dg2017_005","17S48",27.54,-111.714,"7",2017,"F","4",16.2,2017-06-15,28,"M_Pteropoda",0.2,"Dgigas"
"Dg2017_005","17S48",27.54,-111.714,"7",2017,"F","4",16.2,2017-06-15,28,"C_UnID",0.2,"Dgigas"
"Dg2017_005","17S48",27.54,-111.714,"7",2017,"F","4",16.2,2017-06-15,28,"R_Crust",0.2,"Dgigas"
"Dg2017_005","17S48",27.54,-111.714,"7",2017,"F","4",16.2,2017-06-15,28,"F_Benthosema",0.2,"Dgigas"
"Dg2017_006","17S48",27.54,-111.714,"7",2017,"F","6",22.1,2017-06-15,28,"F_Benthosema",1,"Dgigas"
"Dg2017_007","17S48",27.54,-111.714,"7",2017,"F","6",17.2,2017-06-15,28,"C_UnID",1,"Dgigas"
"Dg2017_008","17S48",27.54,-111.714,"7",2017,"M","7",24.1,2017-06-15,28,"R_Crust",0.2,"Dgigas"
"Dg2017_008","17S48",27.54,-111.714,"7",2017,"M","7",24.1,2017-06-15,28,"F_Benthosema",0.8,"Dgigas"
"Dg2017_009","17S48",27.54,-111.714,"7",2017,"F","7",20.7,2017-06-15,28,"F_Benthosema",0.5,"Dgigas"
"Dg2017_009","17S48",27.54,-111.714,"7",2017,"F","7",20.7,2017-06-15,28,"C_UnID",0.5,"Dgigas"
"Dg2017_010","17S48",27.54,-111.714,"7",2017,"F","7",22,2017-06-15,28,"F_UnID",1,"Dgigas"
"Dg2017_011","17S48",27.54,-111.714,"7",2017,"F","7",23.8,2017-06-15,28,"F_Triphoturus",0.666666666666667,"Dgigas"
"Dg2017_011","17S48",27.54,-111.714,"7",2017,"F","7",23.8,2017-06-15,28,"R_Crust",0.333333333333333,"Dgigas"
"Dg2017_012","17S48",27.54,-111.714,"7",2017,"F","7",23,2017-06-15,28,"R_Crust",1,"Dgigas"
"Dg2017_013","17S48",27.54,-111.714,"7",2017,"F","6",20.6,2017-06-15,28,"F_UnID",1,"Dgigas"
"Dg2017_014","17S98",27.108,-110.557,"7",2017,"F","7",22.5,2017-06-23,27,"F_Species_A",0.333333333333333,"Dgigas"
"Dg2017_014","17S98",27.108,-110.557,"7",2017,"F","7",22.5,2017-06-23,27,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2017_014","17S98",27.108,-110.557,"7",2017,"F","7",22.5,2017-06-23,27,"R_Crust",0.333333333333333,"Dgigas"
"Dg2017_016","17S98",27.108,-110.557,"7",2017,"F","7",24.1,2017-06-23,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2017_016","17S98",27.108,-110.557,"7",2017,"F","7",24.1,2017-06-23,27,"R_Crust",0.5,"Dgigas"
"Dg2017_017","17S98",27.108,-110.557,"7",2017,"F","7",22.7,2017-06-23,27,"F_Diogenichthys",0.5,"Dgigas"
"Dg2017_017","17S98",27.108,-110.557,"7",2017,"F","7",22.7,2017-06-23,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2017_018","17S98",27.108,-110.557,"7",2017,"F","7",23.2,2017-06-23,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2017_018","17S98",27.108,-110.557,"7",2017,"F","7",23.2,2017-06-23,27,"R_Crust",0.5,"Dgigas"
"Dg2017_019","17S98",27.108,-110.557,"7",2017,"F","7",24.1,2017-06-23,27,"F_Engraulis",0.2,"Dgigas"
"Dg2017_019","17S98",27.108,-110.557,"7",2017,"F","7",24.1,2017-06-23,27,"M_Pteropoda",0.2,"Dgigas"
"Dg2017_019","17S98",27.108,-110.557,"7",2017,"F","7",24.1,2017-06-23,27,"F_Species_A",0.2,"Dgigas"
"Dg2017_019","17S98",27.108,-110.557,"7",2017,"F","7",24.1,2017-06-23,27,"R_Crust",0.2,"Dgigas"
"Dg2017_019","17S98",27.108,-110.557,"7",2017,"F","7",24.1,2017-06-23,27,"F_UnID",0.2,"Dgigas"
"Dg2017_020","17S98",27.108,-110.557,"7",2017,"F","7",21.8,2017-06-23,27,"F_UnID",0.0909090909090909,"Dgigas"
"Dg2017_020","17S98",27.108,-110.557,"7",2017,"F","7",21.8,2017-06-23,27,"C_Argonauta",0.0909090909090909,"Dgigas"
"Dg2017_020","17S98",27.108,-110.557,"7",2017,"F","7",21.8,2017-06-23,27,"C_Gonatus",0.272727272727273,"Dgigas"
"Dg2017_020","17S98",27.108,-110.557,"7",2017,"F","7",21.8,2017-06-23,27,"F_Vinciguerria",0.454545454545455,"Dgigas"
"Dg2017_020","17S98",27.108,-110.557,"7",2017,"F","7",21.8,2017-06-23,27,"C_Ommastrephid",0.0909090909090909,"Dgigas"
"Dg2017_021","17S98",27.108,-110.557,"7",2017,"M","7",20.1,2017-06-23,27,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2017_021","17S98",27.108,-110.557,"7",2017,"M","7",20.1,2017-06-23,27,"R_Crust",0.333333333333333,"Dgigas"
"Dg2017_021","17S98",27.108,-110.557,"7",2017,"M","7",20.1,2017-06-23,27,"F_UnID",0.333333333333333,"Dgigas"
"Dg2017_022","17S98",27.108,-110.557,"7",2017,"F","7",23.1,2017-06-23,27,"F_Vinciguerria",0.142857142857143,"Dgigas"
"Dg2017_022","17S98",27.108,-110.557,"7",2017,"F","7",23.1,2017-06-23,27,"C_Pterygioteuthis",0.285714285714286,"Dgigas"
"Dg2017_022","17S98",27.108,-110.557,"7",2017,"F","7",23.1,2017-06-23,27,"F_Species_A",0.285714285714286,"Dgigas"
"Dg2017_022","17S98",27.108,-110.557,"7",2017,"F","7",23.1,2017-06-23,27,"R_Crust",0.142857142857143,"Dgigas"
"Dg2017_022","17S98",27.108,-110.557,"7",2017,"F","7",23.1,2017-06-23,27,"F_Engraulis",0.142857142857143,"Dgigas"
"Dg2017_023","17S98",27.108,-110.557,"7",2017,"F","7",23.7,2017-06-23,27,"F_Vinciguerria",0.222222222222222,"Dgigas"
"Dg2017_023","17S98",27.108,-110.557,"7",2017,"F","7",23.7,2017-06-23,27,"C_Gonatus",0.222222222222222,"Dgigas"
"Dg2017_023","17S98",27.108,-110.557,"7",2017,"F","7",23.7,2017-06-23,27,"F_Species_A",0.333333333333333,"Dgigas"
"Dg2017_023","17S98",27.108,-110.557,"7",2017,"F","7",23.7,2017-06-23,27,"M_Pteropoda",0.111111111111111,"Dgigas"
"Dg2017_023","17S98",27.108,-110.557,"7",2017,"F","7",23.7,2017-06-23,27,"R_Crust",0.111111111111111,"Dgigas"
"Dg2017_024","17S98",27.108,-110.557,"7",2017,"F","6",24.2,2017-06-23,27,"R_Crust",1,"Dgigas"
"Dg2017_026","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"F_UnID",0.25,"Dgigas"
"Dg2017_026","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"C_Ommastrephid",0.25,"Dgigas"
"Dg2017_026","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"F_Species_A",0.125,"Dgigas"
"Dg2017_026","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"F_Vinciguerria",0.25,"Dgigas"
"Dg2017_026","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"R_Crust",0.125,"Dgigas"
"Dg2017_027","17S98",27.108,-110.557,"7",2017,"F","7",24.5,2017-06-23,27,"R_Crust",0.142857142857143,"Dgigas"
"Dg2017_027","17S98",27.108,-110.557,"7",2017,"F","7",24.5,2017-06-23,27,"C_Argonauta",0.571428571428571,"Dgigas"
"Dg2017_027","17S98",27.108,-110.557,"7",2017,"F","7",24.5,2017-06-23,27,"C_Ommastrephid",0.142857142857143,"Dgigas"
"Dg2017_027","17S98",27.108,-110.557,"7",2017,"F","7",24.5,2017-06-23,27,"M_Pteropoda",0.142857142857143,"Dgigas"
"Dg2017_028","17S98",27.108,-110.557,"7",2017,"F","7",23.2,2017-06-23,27,"R_Crust",0.5,"Dgigas"
"Dg2017_028","17S98",27.108,-110.557,"7",2017,"F","7",23.2,2017-06-23,27,"F_UnID",0.5,"Dgigas"
"Dg2017_029","17S98",27.108,-110.557,"7",2017,"F","7",22.7,2017-06-23,27,"R_Crust",0.166666666666667,"Dgigas"
"Dg2017_029","17S98",27.108,-110.557,"7",2017,"F","7",22.7,2017-06-23,27,"C_Pterygioteuthis",0.333333333333333,"Dgigas"
"Dg2017_029","17S98",27.108,-110.557,"7",2017,"F","7",22.7,2017-06-23,27,"C_Ommastrephid",0.166666666666667,"Dgigas"
"Dg2017_029","17S98",27.108,-110.557,"7",2017,"F","7",22.7,2017-06-23,27,"C_Argonauta",0.166666666666667,"Dgigas"
"Dg2017_029","17S98",27.108,-110.557,"7",2017,"F","7",22.7,2017-06-23,27,"M_Pteropoda",0.166666666666667,"Dgigas"
"Dg2017_030","17S98",27.108,-110.557,"7",2017,"F","7",23,2017-06-23,27,"R_Crust",1,"Dgigas"
"Dg2017_031","17S98",27.108,-110.557,"7",2017,"F","7",24.1,2017-06-23,27,"C_UnID",1,"Dgigas"
"Dg2017_032","17S98",27.108,-110.557,"7",2017,"F","7",25.3,2017-06-23,27,"F_Vinciguerria",0.333333333333333,"Dgigas"
"Dg2017_032","17S98",27.108,-110.557,"7",2017,"F","7",25.3,2017-06-23,27,"R_Crust",0.166666666666667,"Dgigas"
"Dg2017_032","17S98",27.108,-110.557,"7",2017,"F","7",25.3,2017-06-23,27,"F_Benthosema",0.166666666666667,"Dgigas"
"Dg2017_032","17S98",27.108,-110.557,"7",2017,"F","7",25.3,2017-06-23,27,"C_UnID",0.166666666666667,"Dgigas"
"Dg2017_032","17S98",27.108,-110.557,"7",2017,"F","7",25.3,2017-06-23,27,"C_Gonatus",0.166666666666667,"Dgigas"
"Dg2017_033","17S98",27.108,-110.557,"7",2017,"M","7",24.6,2017-06-23,27,"R_Crust",0.5,"Dgigas"
"Dg2017_033","17S98",27.108,-110.557,"7",2017,"M","7",24.6,2017-06-23,27,"F_UnID",0.5,"Dgigas"
"Dg2017_034","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"C_Japetella",0.0416666666666667,"Dgigas"
"Dg2017_034","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"C_Pterygioteuthis",0.0833333333333333,"Dgigas"
"Dg2017_034","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"M_Pteropoda",0.0416666666666667,"Dgigas"
"Dg2017_034","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"F_Species_A",0.125,"Dgigas"
"Dg2017_034","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"C_Ommastrephid",0.125,"Dgigas"
"Dg2017_034","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"C_Gonatus",0.458333333333333,"Dgigas"
"Dg2017_034","17S98",27.108,-110.557,"7",2017,"F","7",21.6,2017-06-23,27,"F_Vinciguerria",0.125,"Dgigas"
"Dg2017_036","17S29",28.273,-112.576,"7",2017,"F","4",19.2,2017-06-11,27,"F_Benthosema",0.75,"Dgigas"
"Dg2017_036","17S29",28.273,-112.576,"7",2017,"F","4",19.2,2017-06-11,27,"R_Crust",0.25,"Dgigas"
"Dg2017_038","17S99",26.82,-110.27,"7",2017,"M","7",21.1,2017-06-23,26,"M_Pteropoda",0.125,"Dgigas"
"Dg2017_038","17S99",26.82,-110.27,"7",2017,"M","7",21.1,2017-06-23,26,"R_Crust",0.125,"Dgigas"
"Dg2017_038","17S99",26.82,-110.27,"7",2017,"M","7",21.1,2017-06-23,26,"C_UnID",0.125,"Dgigas"
"Dg2017_038","17S99",26.82,-110.27,"7",2017,"M","7",21.1,2017-06-23,26,"F_Bregmaceros",0.375,"Dgigas"
"Dg2017_038","17S99",26.82,-110.27,"7",2017,"M","7",21.1,2017-06-23,26,"F_Benthosema",0.25,"Dgigas"
"Dg2017_039","17S78",28.858,-112.645,"7",2017,"F","7",21.9,2017-06-20,27,"F_UnID",0.5,"Dgigas"
"Dg2017_039","17S78",28.858,-112.645,"7",2017,"F","7",21.9,2017-06-20,27,"R_Crust",0.5,"Dgigas"
"Dg2017_040","17S46",27.395,-111.841,"7",2017,"F","7",22.9,2017-06-14,28,"F_Triphoturus",0.0384615384615385,"Dgigas"
"Dg2017_040","17S46",27.395,-111.841,"7",2017,"F","7",22.9,2017-06-14,28,"R_Crust",0.0384615384615385,"Dgigas"
"Dg2017_040","17S46",27.395,-111.841,"7",2017,"F","7",22.9,2017-06-14,28,"C_Pterygioteuthis",0.615384615384615,"Dgigas"
"Dg2017_040","17S46",27.395,-111.841,"7",2017,"F","7",22.9,2017-06-14,28,"F_UnID_.Myctophidae",0.0769230769230769,"Dgigas"
"Dg2017_040","17S46",27.395,-111.841,"7",2017,"F","7",22.9,2017-06-14,28,"F_Vinciguerria",0.0769230769230769,"Dgigas"
"Dg2017_040","17S46",27.395,-111.841,"7",2017,"F","7",22.9,2017-06-14,28,"F_UnID",0.115384615384615,"Dgigas"
"Dg2017_040","17S46",27.395,-111.841,"7",2017,"F","7",22.9,2017-06-14,28,"F_Benthosema",0.0384615384615385,"Dgigas"
"Dg2017_041","17S46",27.395,-111.841,"7",2017,"F","7",20.4,2017-06-14,28,"R_Crust",0.333333333333333,"Dgigas"
"Dg2017_041","17S46",27.395,-111.841,"7",2017,"F","7",20.4,2017-06-14,28,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2017_041","17S46",27.395,-111.841,"7",2017,"F","7",20.4,2017-06-14,28,"F_Vinciguerria",0.333333333333333,"Dgigas"
"Dg2017_042","17S46",27.395,-111.841,"7",2017,"F","4",18.4,2017-06-14,28,"R_Crust",0.5,"Dgigas"
"Dg2017_042","17S46",27.395,-111.841,"7",2017,"F","4",18.4,2017-06-14,28,"M_Pteropoda",0.5,"Dgigas"
"Dg2017_043","17S88",28.412,-112.437,"7",2017,"F","7",18,2017-06-21,26,"F_Benthosema",0.5,"Dgigas"
"Dg2017_043","17S88",28.412,-112.437,"7",2017,"F","7",18,2017-06-21,26,"R_Crust",0.5,"Dgigas"
"Dg2017_045","17S88",28.412,-112.437,"7",2017,"F","7",21.1,2017-06-21,26,"R_Crust",0.2,"Dgigas"
"Dg2017_045","17S88",28.412,-112.437,"7",2017,"F","7",21.1,2017-06-21,26,"F_Benthosema",0.8,"Dgigas"
"Dg2017_046","17S88",28.412,-112.437,"7",2017,"F","4",18.7,2017-06-21,26,"F_Benthosema",0.666666666666667,"Dgigas"
"Dg2017_046","17S88",28.412,-112.437,"7",2017,"F","4",18.7,2017-06-21,26,"F_UnID",0.333333333333333,"Dgigas"
"Dg2017_047","17S25",28.553,-112.537,"7",2017,"M","7",16.6,2017-06-10,28,"F_UnID",1,"Dgigas"
"Dg2017_048","17S25",28.553,-112.537,"7",2017,"M","7",16.1,2017-06-10,28,"R_Crust",0.5,"Dgigas"
"Dg2017_048","17S25",28.553,-112.537,"7",2017,"M","7",16.1,2017-06-10,28,"F_UnID",0.5,"Dgigas"
"Dg2017_050","17S25",28.553,-112.537,"7",2017,"M","7",16.7,2017-06-10,28,"R_Crust",0.5,"Dgigas"
"Dg2017_050","17S25",28.553,-112.537,"7",2017,"M","7",16.7,2017-06-10,28,"F_UnID",0.5,"Dgigas"
"Dg2017_051","17S47",27.503,-111.781,"7",2017,"F","7",24.4,2017-06-15,28,"C_Abraliopsis",1,"Dgigas"
"Dg2017_052","17S47",27.503,-111.781,"7",2017,"M","7",22.3,2017-06-15,28,"F_UnID",0.125,"Dgigas"
"Dg2017_052","17S47",27.503,-111.781,"7",2017,"M","7",22.3,2017-06-15,28,"F_Benthosema",0.875,"Dgigas"
"Dg2017_053","17S47",27.503,-111.781,"7",2017,"F","7",21.1,2017-06-15,28,"C_Pterygioteuthis",0.4,"Dgigas"
"Dg2017_053","17S47",27.503,-111.781,"7",2017,"F","7",21.1,2017-06-15,28,"M_Pteropoda",0.2,"Dgigas"
"Dg2017_053","17S47",27.503,-111.781,"7",2017,"F","7",21.1,2017-06-15,28,"F_UnID",0.2,"Dgigas"
"Dg2017_053","17S47",27.503,-111.781,"7",2017,"F","7",21.1,2017-06-15,28,"R_Crust",0.2,"Dgigas"
"Dg2017_054","17S47",27.503,-111.781,"7",2017,"F","7",19.2,2017-06-15,28,"F_Species_A",0.5,"Dgigas"
"Dg2017_054","17S47",27.503,-111.781,"7",2017,"F","7",19.2,2017-06-15,28,"F_UnID",0.5,"Dgigas"
"Dg2017_055","17S47",27.503,-111.781,"7",2017,"F","7",21.5,2017-06-15,28,"M_Pteropoda",0.5,"Dgigas"
"Dg2017_055","17S47",27.503,-111.781,"7",2017,"F","7",21.5,2017-06-15,28,"F_Triphoturus",0.5,"Dgigas"
"Dg2017_056","17S47",27.503,-111.781,"7",2017,"F","7",25.1,2017-06-15,28,"M_Pteropoda",0.2,"Dgigas"
"Dg2017_056","17S47",27.503,-111.781,"7",2017,"F","7",25.1,2017-06-15,28,"F_Benthosema",0.4,"Dgigas"
