Ref,Monthly..,year,Date,Locality,ML,Weight,SEX,Mat.Stage,prey,rostral,item,length,SL,TL,ML,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length4,0.4,,,19.464,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length5,0.4,,,19.464,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length6,0.4,,,19.464,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length7,0.5,,,22.78,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length8,0.4,,,19.464,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length9,0.4,,,19.464,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length10,0.45,,,21.122,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length11,0.35,,,17.806,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length12,0.4,,,19.464,,,
SR Jul 2006,41,2006,7/14/06,SR,58,NA,F,III,Pterygioteuthis,,Otolith.length13,0.35,,,17.806,,,
SPM5 Jul 2006 SS,19,2006,7/19/06,SPM5,59,NA,F,II,Benthosema,,Otolith.length1,2.35,44.12175,55.44959,,,,
SPM5 Jul 2006 SS,21,2006,7/19/06,SPM5,62,NA,M,V,Benthosema,,Otolith.length1,1.8,33.7075,41.69332,,,,
SPM5 Jul 2006 SS,19,2006,7/19/06,SPM5,59,NA,F,II,Benthosema,,Otolith.length2,2.35,44.12175,55.44959,,,,
SPM5 Jul 2006 SS,19,2006,7/19/06,SPM5,59,NA,F,II,Benthosema,,Otolith.length3,2,37.4945,46.6956,,,,
SPM5 Jul 2006 SS,19,2006,7/19/06,SPM5,59,NA,F,II,Benthosema,,Otolith.length4,2.3,43.175,54.19902,,,,
SPM5 Jul 2006 SS,19,2006,7/19/06,SPM5,59,NA,F,II,Benthosema,,Otolith.length5,1.9,35.601,44.19446,,,,
SPM5 Jul 2006 SS,19,2006,7/19/06,SPM5,59,NA,F,II,Benthosema,,Otolith.length6,2.2,41.2815,51.69788,,,,
SPM5 Jul 2006 SS,19,2006,7/19/06,SPM5,59,NA,F,II,Benthosema,,Otolith.length7,2.1,39.388,49.19674,,,,
SPM5 Jul 2006 SS,19,2006,7/19/06,SPM5,59,NA,F,II,Benthosema,,Otolith.length8,2.2,41.2815,51.69788,,,,
SPM5 Jul 2006 SS,19,2006,7/19/06,SPM5,59,NA,F,II,Benthosema,,Otolith.length9,2.1,39.388,49.19674,,,,
SPM5 Jul 2006 SS,20,2006,7/19/06,SPM5,73,NA,F,V,Triphoturus,,Otolith.length1,1.1,45.4187,58.41838,,,,
SR Oct 2006,12,2006,10/20/06,Sta Rosalia,66.5,NA,F,3,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length1,2.6,48.8555,61.70244,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length2,2.3,43.175,54.19902,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length3,2.1,39.388,49.19674,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length4,2.3,43.175,54.19902,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length5,2.3,43.175,54.19902,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length6,1.7,31.814,39.19218,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length7,2.2,41.2815,51.69788,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length8,2.1,39.388,49.19674,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length9,2.3,43.175,54.19902,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length10,2.5,46.962,59.2013,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length11,2.1,39.388,49.19674,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length12,2.05,38.44125,47.94617,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length13,2.4,45.0685,56.70016,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length14,2.2,41.2815,51.69788,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length15,2.05,38.44125,47.94617,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length16,2.1,39.388,49.19674,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length17,2.4,45.0685,56.70016,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length18,2.1,39.388,49.19674,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length19,2.1,39.388,49.19674,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length20,2.05,38.44125,47.94617,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length21,2.2,41.2815,51.69788,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length22,2.2,41.2815,51.69788,,,,
SR Oct 2006,9,2006,10/20/06,Sta Rosalia,70,NA,F,3,Benthosema,,Otolith.length23,2.3,43.175,54.19902,,,,
SR Oct 2006,4,2006,10/20/06,Sta Rosalia,68.5,NA,F,3,Pterygioteuthis,,Otolith.length1,0.65,,,27.754,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length1,0.6,,,26.096,,,
SR Oct 2006,10,2006,10/20/06,Sta Rosalia,71,NA,M,3,Pterygioteuthis,,Otolith.length1,0.6,,,26.096,,,
SR Oct 2006,6,2006,10/20/06,Sta Rosalia,58,NA,M,5,Pterygioteuthis,,Otolith.length1,0.6,,,26.096,,,
SR Oct 2006,5,2006,10/20/06,Sta Rosalia,66,NA,F,<3,Pterygioteuthis,,Otolith.length1,0.55,,,24.438,,,
SR Oct 2006,2,2006,10/20/06,Sta Rosalia,74,NA,M,5,Pterygioteuthis,,Otolith.length1,0.5,,,22.78,,,
SR Oct 2006,14,2006,10/20/06,Sta Rosalia,74,NA,F,3,Pterygioteuthis,,Otolith.length1,0.5,,,22.78,,,
SR Oct 2006,13,2006,10/20/06,Sta Rosalia,75,NA,F,3,Pterygioteuthis,,Otolith.length1,0.3,,,16.148,,,
SR Oct 2006,4,2006,10/20/06,Sta Rosalia,68.5,NA,F,3,Pterygioteuthis,,Otolith.length2,0.45,,,21.122,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length2,0.5,,,22.78,,,
SR Oct 2006,10,2006,10/20/06,Sta Rosalia,71,NA,M,3,Pterygioteuthis,,Otolith.length2,0.5,,,22.78,,,
SR Oct 2006,4,2006,10/20/06,Sta Rosalia,68.5,NA,F,3,Pterygioteuthis,,Otolith.length3,0.55,,,24.438,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length3,0.45,,,21.122,,,
SR Oct 2006,10,2006,10/20/06,Sta Rosalia,71,NA,M,3,Pterygioteuthis,,Otolith.length3,0.5,,,22.78,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length4,0.5,,,22.78,,,
SR Oct 2006,10,2006,10/20/06,Sta Rosalia,71,NA,M,3,Pterygioteuthis,,Otolith.length4,0.45,,,21.122,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length5,0.55,,,24.438,,,
SR Oct 2006,10,2006,10/20/06,Sta Rosalia,71,NA,M,3,Pterygioteuthis,,Otolith.length5,0.5,,,22.78,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length6,0.5,,,22.78,,,
SR Oct 2006,10,2006,10/20/06,Sta Rosalia,71,NA,M,3,Pterygioteuthis,,Otolith.length6,0.6,,,26.096,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length7,0.4,,,19.464,,,
SR Oct 2006,10,2006,10/20/06,Sta Rosalia,71,NA,M,3,Pterygioteuthis,,Otolith.length7,0.6,,,26.096,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length8,0.5,,,22.78,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length9,0.5,,,22.78,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length10,0.55,,,24.438,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length11,0.5,,,22.78,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length12,0.6,,,26.096,,,
SR Oct 2006,7,2006,10/20/06,Sta Rosalia,71,NA,F,5,Pterygioteuthis,,Otolith.length13,0.5,,,22.78,,,
San Carlos March 2007,A1,2007,3/17/07,,43.7,NA,F,II,Benthosema,,Otolith.length1,1.95,36.54775,45.44503,,,,
San Carlos March 2007,A1,2007,3/17/07,,43.7,NA,F,II,Benthosema,,Otolith.length2,1.95,36.54775,45.44503,,,,
San Carlos March 2007,A1,2007,3/17/07,,43.7,NA,F,II,Benthosema,,Otolith.length3,2.1,39.388,49.19674,,,,
San Carlos March 2007,A1,2007,3/17/07,,43.7,NA,F,II,Pterygioteuthis,,Otolith.length1,0.3,,,16.148,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
San Carlos March 2007,A4,2007,3/18/07,,68,NA,F,V,Benthosema,,Otolith.length1,1.9,35.601,44.19446,,,,
San Carlos March 2007,A2,2007,3/18/07,,70,NA,F,IV,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length2,2.2,41.2815,51.69788,,,,
San Carlos March 2007,A2,2007,3/18/07,,70,NA,F,IV,Benthosema,,Otolith.length2,1.8,33.7075,41.69332,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length3,2.3,43.175,54.19902,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length4,2.1,39.388,49.19674,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length5,2.1,39.388,49.19674,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length6,2.1,39.388,49.19674,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length7,2.2,41.2815,51.69788,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length8,2.2,41.2815,51.69788,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length9,2.1,39.388,49.19674,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length10,2,37.4945,46.6956,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length11,2.2,41.2815,51.69788,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length12,1.95,36.54775,45.44503,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length13,2.25,42.22825,52.94845,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length14,2.3,43.175,54.19902,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length15,2.1,39.388,49.19674,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length16,2.1,39.388,49.19674,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length17,2,37.4945,46.6956,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length18,2,37.4945,46.6956,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length19,2,37.4945,46.6956,,,,
San Carlos March 2007,A3,2007,3/18/07,,62.5,NA,F,IV,Benthosema,,Otolith.length20,2.3,43.175,54.19902,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length1,0.4,,,19.464,,,
Santa Rosalia March 2007,A37,2007,3/22/07,,45,NA,M,3,Pterygioteuthis,,Otolith.length1,0.4,,,19.464,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length2,0.4,,,19.464,,,
Santa Rosalia March 2007,A37,2007,3/22/07,,45,NA,M,3,Pterygioteuthis,,Otolith.length2,0.4,,,19.464,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length3,0.4,,,19.464,,,
Santa Rosalia March 2007,A37,2007,3/22/07,,45,NA,M,3,Pterygioteuthis,,Otolith.length3,0.3,,,16.148,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length4,0.3,,,16.148,,,
Santa Rosalia March 2007,A37,2007,3/22/07,,45,NA,M,3,Pterygioteuthis,,Otolith.length4,0.4,,,19.464,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length5,0.4,,,19.464,,,
Santa Rosalia March 2007,A37,2007,3/22/07,,45,NA,M,3,Pterygioteuthis,,Otolith.length5,0.35,,,17.806,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length6,0.45,,,21.122,,,
Santa Rosalia March 2007,A37,2007,3/22/07,,45,NA,M,3,Pterygioteuthis,,Otolith.length6,0.35,,,17.806,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length7,0.3,,,16.148,,,
Santa Rosalia March 2007,A37,2007,3/22/07,,45,NA,M,3,Pterygioteuthis,,Otolith.length7,0.25,,,14.49,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length8,0.4,,,19.464,,,
Santa Rosalia March 2007,A37,2007,3/22/07,,45,NA,M,3,Pterygioteuthis,,Otolith.length8,0.25,,,14.49,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length9,0.3,,,16.148,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length10,0.4,,,19.464,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length11,0.3,,,16.148,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length12,0.4,,,19.464,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length13,0.3,,,16.148,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length14,0.4,,,19.464,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length15,0.4,,,19.464,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length16,0.4,,,19.464,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length17,0.3,,,16.148,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Pterygioteuthis,,Otolith.length18,0.35,,,17.806,,,
Santa Rosalia March 2007,A37,2007,3/22/07,,45,NA,M,3,Triphoturus,,Otolith.length1,0.85,38.2882,48.55793,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length1,1.1,45.4187,58.41838,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length2,1.2,48.2709,62.36256,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length3,1.25,49.697,64.33465,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length4,0.95,41.1404,52.50211,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length5,1.05,43.9926,56.44629,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length6,0.8,36.8621,46.58584,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length7,1.15,46.8448,60.39047,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length8,1.05,43.9926,56.44629,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length9,1,42.5665,54.4742,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length10,0.8,36.8621,46.58584,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length11,0.85,38.2882,48.55793,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length12,1.1,45.4187,58.41838,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length13,1.1,45.4187,58.41838,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length14,1.3,51.1231,66.30674,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length15,0.95,41.1404,52.50211,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length16,1,42.5665,54.4742,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length17,0.9,39.7143,50.53002,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length18,0.9,39.7143,50.53002,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length19,0.8,36.8621,46.58584,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length20,1.2,48.2709,62.36256,,,,
Santa Rosalia March 2007,A33,2007,3/22/07,,55,NA,F,2,Triphoturus,,Otolith.length21,0.9,39.7143,50.53002,,,,
SR Nov 07,12,2007,10/11/07,Sta Rosalia,48,NA,F,1,Benthosema,,Otolith.length1,1.82,34.0862,42.193548,,,,
SR Nov 07,9,2007,10/11/07,Sta Rosalia,49,NA,F,1,Benthosema,,Otolith.length1,2.24,42.0389,52.698336,,,,
SR Nov 07,3,2007,10/11/07,Sta Rosalia,51,NA,M,4,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
SR Nov 07,11,2007,10/11/07,Sta Rosalia,51,NA,F,1,Benthosema,,Otolith.length1,2.16,40.5241,50.697424,,,,
SR Nov 07,13,2007,10/11/07,Sta Rosalia,51.5,NA,M,3,Benthosema,,Otolith.length1,1.96,36.7371,45.695144,,,,
SR Nov 07,2,2007,10/11/07,Sta Rosalia,52,NA,M,2,Benthosema,,Otolith.length1,1.6,29.9205,36.69104,,,,
SR Nov 07,23,2007,10/11/07,Sta Rosalia,53.5,NA,F,1,Benthosema,,Otolith.length1,1.58,29.5418,36.190812,,,,
SR Nov 07,8,2007,10/11/07,Sta Rosalia,54,NA,F,1,Benthosema,,Otolith.length1,1.7,31.814,39.19218,,,,
SR Nov 07,5,2007,10/11/07,Sta Rosalia,55.5,NA,M,4,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
SR Nov 07,30,2007,10/11/07,Sta Rosalia,57,NA,F,1,Benthosema,,Otolith.length1,1.62,30.2992,37.191268,,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Benthosema,,Otolith.length1,1.62,30.2992,37.191268,,,,
SR Nov 07,22,2007,10/11/07,Sta Rosalia,60,NA,F,2,Benthosema,,Otolith.length1,2.14,40.1454,50.197196,,,,
SR Nov 07,9,2007,10/11/07,Sta Rosalia,49,NA,F,1,Benthosema,,Otolith.length2,2.1,39.388,49.19674,,,,
SR Nov 07,11,2007,10/11/07,Sta Rosalia,51,NA,F,1,Benthosema,,Otolith.length2,1.64,30.6779,37.691496,,,,
SR Nov 07,13,2007,10/11/07,Sta Rosalia,51.5,NA,M,3,Benthosema,,Otolith.length2,1.78,33.3288,41.193092,,,,
SR Nov 07,2,2007,10/11/07,Sta Rosalia,52,NA,M,2,Benthosema,,Otolith.length2,1.86,34.8436,43.194004,,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Benthosema,,Otolith.length2,1.44,26.8909,32.689216,,,,
SR Nov 07,22,2007,10/11/07,Sta Rosalia,60,NA,F,2,Benthosema,,Otolith.length2,2.06,38.6306,48.196284,,,,
SR Nov 07,9,2007,10/11/07,Sta Rosalia,49,NA,F,1,Benthosema,,Otolith.length3,1.9,35.601,44.19446,,,,
SR Nov 07,13,2007,10/11/07,Sta Rosalia,51.5,NA,M,3,Benthosema,,Otolith.length3,2.22,41.6602,52.198108,,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Benthosema,,Otolith.length3,1.7,31.814,39.19218,,,,
SR Nov 07,13,2007,10/11/07,Sta Rosalia,51.5,NA,M,3,Benthosema,,Otolith.length4,2.2,41.2815,51.69788,,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Benthosema,,Otolith.length4,1.54,28.7844,35.190356,,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Benthosema,,Otolith.length5,1.6,29.9205,36.69104,,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Benthosema,,Otolith.length6,1.5,28.027,34.1899,,,,
SR Nov 07,33,2007,10/11/07,Sta Rosalia,51.5,NA,F,1,Pterygioteuthis,,Otolith.length1,0.6,,,26.096,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Pterygioteuthis,,Otolith.length1,0.5,,,22.78,,,
SR Nov 07,11,2007,10/11/07,Sta Rosalia,51,NA,F,1,Pterygioteuthis,,Otolith.length1,0.5,,,22.78,,,
SR Nov 07,1,2007,10/11/07,Sta Rosalia,46,NA,M,2,Pterygioteuthis,,Otolith.length1,0.5,,,22.78,,,
SR Nov 07,14,2007,10/11/07,Sta Rosalia,54,NA,F,1,Pterygioteuthis,,Otolith.length1,0.48,,,22.1168,,,
SR Nov 07,26,2007,10/11/07,Sta Rosalia,52,NA,M,4,Pterygioteuthis,,Otolith.length1,0.46,,,21.4536,,,
SR Nov 07,32,2007,10/11/07,Sta Rosalia,49,NA,M,1,Pterygioteuthis,,Otolith.length1,0.46,,,21.4536,,,
SR Nov 07,13,2007,10/11/07,Sta Rosalia,51.5,NA,M,3,Pterygioteuthis,,Otolith.length1,0.45,,,21.122,,,
SR Nov 07,28,2007,10/11/07,Sta Rosalia,58,NA,F,1,Pterygioteuthis,,Otolith.length1,0.44,,,20.7904,,,
SR Nov 07,24,2007,10/11/07,Sta Rosalia,55,NA,M,5,Pterygioteuthis,,Otolith.length1,0.44,,,20.7904,,,
SR Nov 07,2,2007,10/11/07,Sta Rosalia,52,NA,M,2,Pterygioteuthis,,Otolith.length1,0.44,,,20.7904,,,
SR Nov 07,18,2007,10/11/07,Sta Rosalia,73,NA,M,5,Pterygioteuthis,,Otolith.length1,0.42,,,20.1272,,,
SR Nov 07,8,2007,10/11/07,Sta Rosalia,54,NA,F,1,Pterygioteuthis,,Otolith.length1,0.4,,,19.464,,,
SR Nov 07,3,2007,10/11/07,Sta Rosalia,51,NA,M,4,Pterygioteuthis,,Otolith.length1,0.4,,,19.464,,,
SR Nov 07,33,2007,10/11/07,Sta Rosalia,51.5,NA,F,1,Pterygioteuthis,,Otolith.length2,0.5,,,22.78,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Pterygioteuthis,,Otolith.length2,0.4,,,19.464,,,
SR Nov 07,1,2007,10/11/07,Sta Rosalia,46,NA,M,2,Pterygioteuthis,,Otolith.length2,0.44,,,20.7904,,,
SR Nov 07,14,2007,10/11/07,Sta Rosalia,54,NA,F,1,Pterygioteuthis,,Otolith.length2,0.44,,,20.7904,,,
SR Nov 07,32,2007,10/11/07,Sta Rosalia,49,NA,M,1,Pterygioteuthis,,Otolith.length2,0.5,,,22.78,,,
SR Nov 07,24,2007,10/11/07,Sta Rosalia,55,NA,M,5,Pterygioteuthis,,Otolith.length2,0.38,,,18.8008,,,
SR Nov 07,8,2007,10/11/07,Sta Rosalia,54,NA,F,1,Pterygioteuthis,,Otolith.length2,0.44,,,20.7904,,,
SR Nov 07,3,2007,10/11/07,Sta Rosalia,51,NA,M,4,Pterygioteuthis,,Otolith.length2,0.48,,,22.1168,,,
SR Nov 07,33,2007,10/11/07,Sta Rosalia,51.5,NA,F,1,Pterygioteuthis,,Otolith.length3,0.52,,,23.4432,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Pterygioteuthis,,Otolith.length3,0.5,,,22.78,,,
SR Nov 07,14,2007,10/11/07,Sta Rosalia,54,NA,F,1,Pterygioteuthis,,Otolith.length3,0.5,,,22.78,,,
SR Nov 07,32,2007,10/11/07,Sta Rosalia,49,NA,M,1,Pterygioteuthis,,Otolith.length3,0.5,,,22.78,,,
SR Nov 07,8,2007,10/11/07,Sta Rosalia,54,NA,F,1,Pterygioteuthis,,Otolith.length3,0.3,,,16.148,,,
SR Nov 07,33,2007,10/11/07,Sta Rosalia,51.5,NA,F,1,Pterygioteuthis,,Otolith.length4,0.42,,,20.1272,,,
SR Nov 07,27,2007,10/11/07,Sta Rosalia,58,NA,M,5,Pterygioteuthis,,Otolith.length4,0.5,,,22.78,,,
